"https://www.indeed.com/cmp/Accenture/reviews?fcountry=ALL&fjobtitle=Systems+Analyst",100
"https://www.indeed.com/cmp/Accenture/reviews?fcountry=ALL&fjobtitle=Test+Analyst",80
"https://www.indeed.com/cmp/Accenture/reviews?fcountry=ALL&fjobtitle=Senior+Programmer",80
"https://www.indeed.com/cmp/Accenture/reviews?fcountry=ALL&fjobtitle=Developer",80
"https://www.indeed.com/cmp/Accenture/reviews?fcountry=ALL&fjobtitle=Programmer+Analyst",60
"https://www.indeed.com/cmp/Accenture/reviews?fcountry=ALL&fjobtitle=Software+Architect",60
"https://www.indeed.com/cmp/Accenture/reviews?fcountry=ALL&fjobtitle=Senior+Software+Analyst",40
"https://www.indeed.com/cmp/Accenture/reviews?fcountry=ALL&fjobtitle=Test+Engineer",40
"https://www.indeed.com/cmp/Accenture/reviews?fcountry=ALL&fjobtitle=Software+Engineering+Manager",40
"https://www.indeed.com/cmp/Accenture/reviews?fcountry=ALL&fjobtitle=Analista+de+Desenvolvimento+Sistemas",40
"https://www.indeed.com/cmp/Accenture/reviews?fcountry=ALL&fjobtitle=Database+Administrator",20
"https://www.indeed.com/cmp/Accenture/reviews?fcountry=ALL&fjobtitle=Java+Developer",20
"https://www.indeed.com/cmp/Stefanini/reviews?fcountry=ALL&fjobtitle=Analista+de+Desenvolvimento+Sistemas",20
"https://www.indeed.com/cmp/Stefanini/reviews?fcountry=ALL&fjobtitle=Gerente+de+Projetos",0
"https://www.indeed.com/cmp/Stefanini/reviews?fcountry=ALL&fjobtitle=Analista+de+Requisitos",0
"https://www.indeed.com/cmp/Stefanini/reviews?fcountry=ALL&fjobtitle=Analista+de+Sistemas+Sênior",0
"https://www.indeed.com/cmp/Stefanini/reviews?fcountry=ALL&fjobtitle=Analista+de+Teste",0
"https://www.indeed.com/cmp/Stefanini/reviews?fcountry=ALL&fjobtitle=Analista+de+Sistemas+Júnior",0
"https://www.indeed.com/cmp/Stefanini/reviews?fcountry=ALL&fjobtitle=Systems+Analyst",0
"https://www.indeed.com/cmp/Stefanini/reviews?fcountry=ALL&fjobtitle=Analista+Programador",0
"https://www.indeed.com/cmp/Stefanini/reviews?fcountry=ALL&fjobtitle=Analista+de+Sistemas+Pleno",0
"https://www.indeed.com/cmp/Stefanini/reviews?fcountry=ALL&fjobtitle=Analista+Desenvolvedor+Java",0
"https://www.indeed.com/cmp/Stefanini/reviews?fcountry=ALL&fjobtitle=Desenvolvedor+de+Sistemas",0
"https://www.indeed.com/cmp/Stefanini/reviews?fcountry=ALL&fjobtitle=Desenvolvedor+Java",0
"https://www.indeed.com/cmp/Facebook/reviews?fcountry=ALL&fjobtitle=Project+Manager",0
"https://www.indeed.com/cmp/Facebook/reviews?fcountry=ALL&fjobtitle=Software+Engineer+Intern",0
"https://www.indeed.com/cmp/Facebook/reviews?fcountry=ALL&fjobtitle=Software+Engineer",0
"https://www.indeed.com/cmp/Facebook/reviews?fcountry=ALL&fjobtitle=Project+Manager",0
"https://www.indeed.com/cmp/Facebook/reviews?fcountry=ALL&fjobtitle=Developer",0
"https://www.indeed.com/cmp/Oracle/reviews?fcountry=ALL&fjobtitle=Developer",0
"https://www.indeed.com/cmp/Oracle/reviews?fcountry=ALL&fjobtitle=Senior+Project+Manager",0
"https://www.indeed.com/cmp/Oracle/reviews?fcountry=ALL&fjobtitle=Senior+Project+Manager",100
"https://www.indeed.com/cmp/Oracle/reviews?fcountry=ALL&fjobtitle=Senior+Software+Engineer",80
"https://www.indeed.com/cmp/Oracle/reviews?fcountry=ALL&fjobtitle=Principal+Software+Engineer",40
"https://www.indeed.com/cmp/Oracle/reviews?fcountry=ALL&fjobtitle=Software+Architect",20
"https://www.indeed.com/cmp/Oracle/reviews?fcountry=ALL&fjobtitle=Program+Manager",20
"https://www.indeed.com/cmp/Oracle/reviews?fcountry=ALL&fjobtitle=Software+Engineering+Manager",0
"https://www.indeed.com/cmp/Oracle/reviews?fcountry=ALL&fjobtitle=Software+Test+Engineer",0
"https://www.indeed.com/cmp/Oracle/reviews?fcountry=ALL&fjobtitle=Senior+Project+Manager",0
"https://www.indeed.com/cmp/Oracle/reviews?fcountry=ALL&fjobtitle=Development+Manager",0
"https://www.indeed.com/cmp/Cisco/reviews?fcountry=ALL&fjobtitle=Development+Manager",0
"https://www.indeed.com/cmp/Cisco/reviews?fcountry=ALL&fjobtitle=Senior+Engineer",0
"https://www.indeed.com/cmp/Cisco/reviews?fcountry=ALL&fjobtitle=Software+Engineer",240
"https://www.indeed.com/cmp/Cisco/reviews?fcountry=ALL&fjobtitle=Senior+Software+Engineer",140
"https://www.indeed.com/cmp/Cisco/reviews?fcountry=ALL&fjobtitle=Project+Manager",80
"https://www.indeed.com/cmp/Cisco/reviews?fcountry=ALL&fjobtitle=Software+Test+Engineer",40
"https://www.indeed.com/cmp/Cisco/reviews?fcountry=ALL&fjobtitle=Software+Architect",20
"https://www.indeed.com/cmp/Cisco/reviews?fcountry=ALL&fjobtitle=Software+Engineer+Intern",20
"https://www.indeed.com/cmp/Cisco/reviews?fcountry=ALL&fjobtitle=Test+Engineer",20
"https://www.indeed.com/cmp/Cisco/reviews?fcountry=ALL&fjobtitle=Software+Engineering+Manager",20
"https://www.indeed.com/cmp/Cisco/reviews?fcountry=ALL&fjobtitle=Java+Developer",20
"https://www.indeed.com/cmp/Cisco/reviews?fcountry=ALL&fjobtitle=Developer",0
"https://www.indeed.com/cmp/Cisco/reviews?fcountry=ALL&fjobtitle=Front+End+Developer",0
"https://www.indeed.com/cmp/Thoughtworks/reviews?fcountry=ALL&fjobtitle=Application+Developer",0
"https://www.indeed.com/cmp/Thoughtworks/reviews?fcountry=ALL&fjobtitle=Software+Engineer",0
"https://www.indeed.com/cmp/Thoughtworks/reviews?fcountry=ALL&fjobtitle=Developer",0
"https://www.indeed.com/cmp/Thoughtworks/reviews?fcountry=ALL&fjobtitle=Programador",0
"https://www.indeed.com/cmp/Thoughtworks/reviews?fcountry=ALL&fjobtitle=Programador+%26+Desenvolvedor",0
"https://www.indeed.com/cmp/Thoughtworks/reviews?fcountry=ALL&fjobtitle=Senior+Software+Engineer",0
"https://www.indeed.com/cmp/Uber/reviews?fcountry=ALL&fjobtitle=Developer",0
"https://www.indeed.com/cmp/Microsoft/reviews?fcountry=ALL&fjobtitle=Developer",20
"https://www.indeed.com/cmp/Microsoft/reviews?fcountry=ALL&fjobtitle=Software+Engineer",140
"https://www.indeed.com/cmp/Microsoft/reviews?fcountry=ALL&fjobtitle=Software+Test+Engineer",100
"https://www.indeed.com/cmp/Microsoft/reviews?fcountry=ALL&fjobtitle=Senior+Software+Engineer",80
"https://www.indeed.com/cmp/Microsoft/reviews?fcountry=ALL&fjobtitle=Project+Manager",60
"https://www.indeed.com/cmp/Microsoft/reviews?fcountry=ALL&fjobtitle=Software+Engineer+Intern",0
"https://www.indeed.com/cmp/Microsoft/reviews?fcountry=ALL&fjobtitle=Software+Architect",0
"https://www.indeed.com/cmp/Microsoft/reviews?fcountry=ALL&fjobtitle=Test+Engineer",0
"https://www.indeed.com/cmp/Microsoft/reviews?fcountry=ALL&fjobtitle=SQL+Developer",0
"https://www.indeed.com/cmp/Red-Hat/reviews?fcountry=ALL&fjobtitle=Software+Engineer",0
"https://www.indeed.com/cmp/Red-Hat/reviews?fcountry=ALL&fjobtitle=Software+Architect",0
"https://www.indeed.com/cmp/Northrop-Grumman/reviews?fcountry=ALL&fjobtitle=System+Engineer",120
"https://www.indeed.com/cmp/Northrop-Grumman/reviews?fcountry=ALL&fjobtitle=Software+Engineer",100
"https://www.indeed.com/cmp/Northrop-Grumman/reviews?fcountry=ALL&fjobtitle=Project+Manager",60
"https://www.indeed.com/cmp/Northrop-Grumman/reviews?fcountry=ALL&fjobtitle=Senior+System+Engineer",40
"https://www.indeed.com/cmp/Northrop-Grumman/reviews?fcountry=ALL&fjobtitle=Senior+Software+Engineer",20
"https://www.indeed.com/cmp/Northrop-Grumman/reviews?fcountry=ALL&fjobtitle=Senior+Software+Engineer",20
"https://www.indeed.com/cmp/Northrop-Grumman/reviews?fcountry=ALL&fjobtitle=Test+Engineer",20
"https://www.indeed.com/cmp/Northrop-Grumman/reviews?fcountry=ALL&fjobtitle=Software+Test+Engineer",0
